expense_id,expense_date,department_id,expense_type,amount
682,2024-03-05,1,Office,916.93
683,2024-03-05,5,Marketing,5403.18
684,2024-03-05,4,Travel,761.55
685,2024-03-05,2,Office,144.2
686,2024-03-05,1,Office,367.1
687,2024-03-05,3,Software,1314.46
688,2024-03-05,2,Software,1290.09
689,2024-03-06,1,Software,2146.75
690,2024-03-06,2,Travel,2331.37
691,2024-03-06,4,Office,835.67
692,2024-03-06,2,Cloud Hosting,2460.42
693,2024-03-06,3,Travel,2275.84
694,2024-03-06,3,Office,954.11
695,2024-03-06,2,Marketing,2953.04
696,2024-03-06,2,Cloud Hosting,4724.98
697,2024-03-06,3,Cloud Hosting,3613.03
698,2024-03-06,4,Office,543.86
699,2024-03-06,5,Cloud Hosting,4688.39
700,2024-03-06,3,Office,502.91
701,2024-03-06,5,Travel,1642.84
702,2024-03-06,3,Software,2868.37
703,2024-03-07,1,Cloud Hosting,1651.86
704,2024-03-07,1,Office,584.91
705,2024-03-07,3,Software,2267.28
706,2024-03-07,2,Marketing,6795.66
707,2024-03-07,5,Cloud Hosting,3572.01
708,2024-03-07,1,Marketing,5309.74
709,2024-03-07,2,Travel,1121.34
710,2024-03-08,2,Travel,2624.19
711,2024-03-08,1,Salary,9133.01
712,2024-03-08,4,Office,240.76
713,2024-03-08,1,Marketing,7751.63
714,2024-03-08,4,Marketing,5570.25
715,2024-03-08,4,Software,1986.56
716,2024-03-08,3,Cloud Hosting,1641.45
717,2024-03-08,1,Salary,11522.99
718,2024-03-08,5,Marketing,6170.81
719,2024-03-08,2,Salary,9178.85
720,2024-03-08,1,Marketing,7980.2
721,2024-03-08,4,Software,640.3
722,2024-03-08,3,Office,1327.44
723,2024-03-08,3,Salary,10679.62
724,2024-03-08,3,Salary,7845.62
725,2024-03-09,5,Travel,2076.87
726,2024-03-09,5,Marketing,4276.15
727,2024-03-09,1,Marketing,3314.79
728,2024-03-09,4,Office,1007.6
729,2024-03-09,2,Office,119.72
730,2024-03-09,3,Cloud Hosting,2968.57
731,2024-03-09,2,Marketing,5276.68
732,2024-03-09,4,Office,1257.79
733,2024-03-09,3,Travel,529.6
734,2024-03-09,1,Office,358.69
735,2024-03-09,4,Marketing,3265.21
736,2024-03-09,1,Marketing,2825.5
737,2024-03-09,4,Marketing,6276.3
738,2024-03-09,3,Cloud Hosting,3037.57
739,2024-03-09,1,Travel,1193.9
740,2024-03-10,2,Office,186.97
741,2024-03-10,4,Salary,8068.06
742,2024-03-10,5,Software,2777.01
743,2024-03-10,3,Office,1066.41
744,2024-03-10,3,Office,614.56
745,2024-03-10,2,Marketing,7701.52
746,2024-03-10,2,Software,1419.44
747,2024-03-10,3,Travel,1780.21
748,2024-03-10,4,Travel,3077.93
749,2024-03-10,2,Office,1166.6
750,2024-03-11,1,Travel,2196.93
751,2024-03-11,3,Travel,496.79
752,2024-03-11,1,Travel,434.68
753,2024-03-11,5,Travel,968.2
754,2024-03-11,2,Travel,825.24
755,2024-03-11,4,Travel,641.71
756,2024-03-11,5,Marketing,4421.8
757,2024-03-11,4,Travel,3273.03
758,2024-03-11,2,Software,1588.42
759,2024-03-11,5,Software,267.44
760,2024-03-11,3,Software,2197.51
761,2024-03-11,3,Software,2467.71
762,2024-03-11,2,Office,909.64
763,2024-03-11,4,Salary,8445.29
764,2024-03-11,5,Salary,14941.24
765,2024-03-12,1,Software,932.56
766,2024-03-12,2,Marketing,6360.79
767,2024-03-12,4,Office,624.25
768,2024-03-12,4,Software,2621.9
769,2024-03-12,4,Software,332.72
770,2024-03-12,5,Office,286.19
771,2024-03-13,2,Salary,14928.47
772,2024-03-13,5,Software,469.31
773,2024-03-13,1,Marketing,6293.26
774,2024-03-13,4,Cloud Hosting,3465.45
775,2024-03-13,4,Travel,2221.35
776,2024-03-13,2,Marketing,4224.38
777,2024-03-13,3,Marketing,2319.36
778,2024-03-13,1,Office,145.1
779,2024-03-13,4,Office,960.89
780,2024-03-13,2,Salary,7060.82
781,2024-03-14,1,Travel,1896.48
782,2024-03-14,1,Office,442.63
783,2024-03-14,4,Salary,9389.63
784,2024-03-14,2,Travel,3066.67
785,2024-03-14,2,Salary,10038.96
786,2024-03-14,2,Cloud Hosting,4134.2
787,2024-03-15,5,Cloud Hosting,3110.21
788,2024-03-15,3,Office,431.67
789,2024-03-15,5,Marketing,2547.3
790,2024-03-15,3,Cloud Hosting,586.5
791,2024-03-15,2,Travel,2578.77
792,2024-03-15,5,Software,1537.3
793,2024-03-15,4,Cloud Hosting,3993.28
794,2024-03-15,4,Cloud Hosting,2218.82
795,2024-03-15,4,Cloud Hosting,1164.23
796,2024-03-15,4,Travel,1115.68
797,2024-03-15,3,Marketing,7002.79
798,2024-03-15,4,Marketing,7403.19
799,2024-03-15,4,Travel,3877.59
800,2024-03-15,5,Travel,709.55
801,2024-03-16,2,Cloud Hosting,1852.24
802,2024-03-16,4,Salary,13471.33
803,2024-03-16,5,Salary,12245.85
804,2024-03-16,1,Marketing,2879.23
805,2024-03-16,5,Office,944.09
806,2024-03-16,2,Salary,13046.51
807,2024-03-16,5,Travel,1024.66
808,2024-03-16,3,Marketing,3122.32
809,2024-03-17,2,Marketing,7734.54
810,2024-03-17,4,Salary,14144.41
811,2024-03-17,5,Office,1085.28
812,2024-03-17,2,Software,1701.03
813,2024-03-17,4,Cloud Hosting,2491.38
814,2024-03-18,3,Cloud Hosting,1529.34
815,2024-03-18,4,Travel,1970.82
816,2024-03-18,4,Office,1166.28
817,2024-03-18,2,Cloud Hosting,2042.31
818,2024-03-18,1,Software,1731.32
819,2024-03-18,2,Marketing,1113.54
820,2024-03-18,5,Travel,2400.74
821,2024-03-18,3,Software,541.99
822,2024-03-18,2,Cloud Hosting,2085.25
823,2024-03-18,4,Marketing,4854.5
824,2024-03-18,3,Office,460.26
825,2024-03-18,4,Software,1436.4
826,2024-03-18,3,Office,336.97
827,2024-03-18,5,Office,783.64
828,2024-03-18,1,Travel,2190.99
829,2024-03-19,1,Office,1170.07
830,2024-03-19,2,Software,2543.38
831,2024-03-19,1,Marketing,5950.19
832,2024-03-19,2,Salary,10057.33
833,2024-03-19,1,Cloud Hosting,3203.83
834,2024-03-19,5,Office,1377.85
835,2024-03-20,1,Software,119.18
836,2024-03-20,4,Travel,245.03
837,2024-03-20,3,Travel,2235.8
838,2024-03-20,1,Cloud Hosting,2660.42
839,2024-03-20,4,Office,1228.63
840,2024-03-20,1,Marketing,7426.34
841,2024-03-20,2,Travel,1115.68
842,2024-03-20,5,Travel,1159.19
843,2024-03-20,3,Cloud Hosting,4036.2
844,2024-03-20,3,Salary,14592.98
845,2024-03-20,5,Software,805.3
846,2024-03-20,2,Office,519.96
847,2024-03-20,1,Salary,5935.01
848,2024-03-20,4,Software,1702.83
849,2024-03-20,1,Salary,12028.45
850,2024-03-21,4,Software,1970.23
851,2024-03-21,5,Cloud Hosting,4893.45
852,2024-03-21,5,Salary,14191.52
853,2024-03-21,2,Marketing,7308.91
854,2024-03-21,5,Office,765.7
855,2024-03-21,1,Salary,11844.29
856,2024-03-22,5,Travel,2700.82
857,2024-03-22,3,Marketing,1109.61
858,2024-03-22,5,Marketing,2009.34
859,2024-03-22,4,Office,1400.42
860,2024-03-22,2,Cloud Hosting,2950.6
861,2024-03-22,4,Travel,2772.73
862,2024-03-22,3,Travel,1658.62
863,2024-03-22,2,Office,1206.7
864,2024-03-22,1,Office,801.11
865,2024-03-23,1,Salary,9370.88
866,2024-03-23,3,Salary,11051.69
867,2024-03-23,5,Travel,1707.47
868,2024-03-23,1,Cloud Hosting,3280.38
869,2024-03-23,4,Software,761.6
870,2024-03-23,4,Travel,1841.02
871,2024-03-23,5,Office,1024.94
872,2024-03-23,5,Salary,7953.79
873,2024-03-23,1,Marketing,1574.27
874,2024-03-23,4,Marketing,5981.74
875,2024-03-24,4,Marketing,3216.75
876,2024-03-24,1,Salary,5051.95
877,2024-03-24,4,Cloud Hosting,1991.61
878,2024-03-24,1,Cloud Hosting,922.78
879,2024-03-24,4,Marketing,4141.91
880,2024-03-24,5,Travel,1750.57
881,2024-03-24,1,Salary,8539.14
882,2024-03-24,5,Salary,10980.44
883,2024-03-24,4,Cloud Hosting,358.0
884,2024-03-24,4,Software,2359.59
885,2024-03-24,5,Office,1367.29
886,2024-03-24,5,Marketing,4647.73
887,2024-03-24,4,Office,337.3
888,2024-03-24,3,Cloud Hosting,1561.51
889,2024-03-24,1,Marketing,2170.45
890,2024-03-25,3,Software,1504.27
891,2024-03-25,3,Salary,7517.0
892,2024-03-25,4,Marketing,5156.64
893,2024-03-25,4,Marketing,1748.81
894,2024-03-25,1,Cloud Hosting,4759.47
895,2024-03-25,5,Cloud Hosting,2085.48
896,2024-03-25,4,Cloud Hosting,1873.26
897,2024-03-25,5,Office,290.57
898,2024-03-25,5,Cloud Hosting,4752.21
899,2024-03-26,3,Software,615.15
900,2024-03-26,3,Software,945.2
901,2024-03-26,4,Office,1454.87
902,2024-03-26,3,Marketing,3632.39
903,2024-03-26,3,Software,430.27
904,2024-03-26,2,Travel,2450.46
905,2024-03-26,2,Travel,2790.51
906,2024-03-26,1,Travel,3821.42
907,2024-03-27,2,Office,713.84
908,2024-03-27,1,Cloud Hosting,4149.14
909,2024-03-27,4,Software,503.62
910,2024-03-27,2,Cloud Hosting,1487.6
911,2024-03-27,4,Marketing,6523.54
912,2024-03-27,4,Salary,14907.01
913,2024-03-27,5,Software,1262.33
914,2024-03-27,4,Travel,2265.85
915,2024-03-27,5,Cloud Hosting,3090.95
916,2024-03-27,1,Salary,12689.54
917,2024-03-27,3,Office,332.87
918,2024-03-27,1,Travel,2340.24
919,2024-03-28,4,Office,1453.54
920,2024-03-28,4,Cloud Hosting,797.94
921,2024-03-28,3,Salary,7220.01
922,2024-03-28,5,Office,881.19
923,2024-03-28,5,Office,409.44
924,2024-03-28,4,Cloud Hosting,2476.4
925,2024-03-28,5,Office,1066.61
926,2024-03-28,3,Marketing,7983.92
927,2024-03-28,1,Software,956.75
928,2024-03-28,1,Salary,13313.18
929,2024-03-28,2,Office,587.66
930,2024-03-28,4,Cloud Hosting,3986.07
931,2024-03-28,4,Travel,1523.54
932,2024-03-28,4,Salary,12219.94
933,2024-03-28,3,Software,294.81
934,2024-03-29,1,Office,131.62
935,2024-03-29,1,Cloud Hosting,3482.55
936,2024-03-29,2,Marketing,4611.96
937,2024-03-29,2,Travel,1457.76
938,2024-03-29,4,Software,772.38
939,2024-03-30,2,Office,360.94
940,2024-03-30,4,Office,653.82
941,2024-03-30,5,Office,1336.34
942,2024-03-30,5,Software,1345.7
943,2024-03-30,2,Salary,7057.84
944,2024-03-30,1,Office,908.29
945,2024-03-30,2,Travel,1590.01
946,2024-03-30,4,Marketing,1797.68
947,2024-03-30,4,Office,838.8
948,2024-03-30,3,Office,935.76
949,2024-03-30,4,Travel,2430.62
950,2024-03-31,4,Cloud Hosting,3201.6
951,2024-03-31,3,Office,1386.16
952,2024-03-31,1,Travel,2754.02
953,2024-03-31,1,Cloud Hosting,1421.29
954,2024-03-31,2,Salary,8733.06
955,2024-03-31,5,Marketing,3719.24
956,2024-03-31,2,Travel,2384.26
957,2024-03-31,2,Software,1511.34
958,2024-03-31,2,Travel,2308.67
959,2024-03-31,3,Software,506.86
960,2024-04-01,5,Software,255.47
961,2024-04-01,1,Cloud Hosting,2577.66
962,2024-04-01,4,Marketing,7746.8
963,2024-04-01,4,Travel,1754.71
964,2024-04-01,4,Software,2159.41
965,2024-04-01,4,Software,585.04
966,2024-04-01,1,Travel,3224.35
967,2024-04-01,3,Marketing,1228.87
968,2024-04-01,5,Marketing,3020.69
969,2024-04-01,5,Software,2253.3
970,2024-04-02,5,Travel,630.2
971,2024-04-02,3,Salary,12751.13
972,2024-04-02,5,Cloud Hosting,4166.27
973,2024-04-02,4,Salary,10463.53
974,2024-04-02,1,Software,2234.37
975,2024-04-02,2,Office,516.79
976,2024-04-02,4,Salary,7628.15
977,2024-04-02,4,Salary,13652.9
978,2024-04-02,2,Salary,7098.78
979,2024-04-02,5,Office,1064.79
980,2024-04-02,5,Office,985.88
981,2024-04-02,5,Marketing,1974.64
982,2024-04-03,1,Marketing,4990.52
983,2024-04-03,3,Travel,2468.06
984,2024-04-03,3,Marketing,7853.0
985,2024-04-03,3,Cloud Hosting,2991.86
986,2024-04-03,1,Travel,715.24
987,2024-04-03,1,Software,2978.21
988,2024-04-03,2,Office,1082.0
989,2024-04-03,2,Marketing,2023.7
990,2024-04-04,4,Marketing,4426.21
991,2024-04-04,3,Travel,2585.69
992,2024-04-04,4,Software,319.0
993,2024-04-04,4,Salary,10156.13
994,2024-04-04,3,Cloud Hosting,2437.07
995,2024-04-04,3,Software,1787.67
996,2024-04-04,1,Office,1123.3
997,2024-04-04,3,Software,2565.31
998,2024-04-04,4,Travel,1027.75
999,2024-04-04,2,Software,1534.67
1000,2024-04-05,3,Cloud Hosting,2872.36
1001,2024-04-05,5,Marketing,6966.96
1002,2024-04-05,1,Cloud Hosting,515.93
1003,2024-04-05,4,Office,122.79
1004,2024-04-05,4,Marketing,4195.63
1005,2024-04-05,2,Software,2987.51
1006,2024-04-05,3,Marketing,2112.84
1007,2024-04-05,1,Cloud Hosting,3376.56
1008,2024-04-05,1,Cloud Hosting,2047.67
1009,2024-04-05,2,Office,172.5
1010,2024-04-06,2,Cloud Hosting,2317.39
1011,2024-04-06,1,Salary,5010.86
1012,2024-04-06,1,Software,484.83
1013,2024-04-06,5,Marketing,5759.88
1014,2024-04-06,1,Salary,11955.97
1015,2024-04-06,4,Salary,11940.31
1016,2024-04-06,1,Software,763.95
1017,2024-04-06,1,Salary,6032.02
1018,2024-04-06,3,Cloud Hosting,944.51
1019,2024-04-06,2,Marketing,1478.88
1020,2024-04-06,1,Travel,2519.21
1021,2024-04-06,4,Marketing,3458.31
1022,2024-04-06,2,Marketing,7439.26
1023,2024-04-06,4,Travel,3467.86
1024,2024-04-06,1,Salary,6400.13
1025,2024-04-07,4,Travel,1535.84
1026,2024-04-07,3,Software,2394.12
1027,2024-04-07,3,Marketing,5512.34
1028,2024-04-07,5,Marketing,5206.99
1029,2024-04-07,5,Office,498.89
1030,2024-04-07,1,Office,1287.05
1031,2024-04-08,2,Cloud Hosting,2733.42
1032,2024-04-08,2,Travel,3041.81
1033,2024-04-08,1,Cloud Hosting,3983.87
1034,2024-04-08,4,Marketing,3701.2
1035,2024-04-08,4,Marketing,5466.58
1036,2024-04-08,5,Salary,13887.25
1037,2024-04-08,3,Salary,14339.24
1038,2024-04-08,4,Marketing,7025.7
1039,2024-04-08,4,Travel,1588.57
1040,2024-04-08,2,Office,1167.82
1041,2024-04-08,1,Salary,10873.63
1042,2024-04-08,3,Salary,7157.43
1043,2024-04-08,4,Salary,10066.11
1044,2024-04-08,5,Office,1173.95
1045,2024-04-08,4,Software,339.04
1046,2024-04-09,5,Travel,780.19
1047,2024-04-09,3,Salary,5790.22
1048,2024-04-09,2,Marketing,4754.73
1049,2024-04-09,5,Software,1939.45
1050,2024-04-09,1,Office,534.24
1051,2024-04-09,2,Software,267.93
1052,2024-04-09,4,Salary,6159.87
1053,2024-04-09,5,Travel,409.11
1054,2024-04-09,2,Office,267.22
1055,2024-04-09,2,Office,1082.1
1056,2024-04-09,4,Marketing,7671.11
1057,2024-04-09,5,Travel,3175.35
1058,2024-04-09,3,Office,333.75
1059,2024-04-10,3,Office,1126.11
1060,2024-04-10,1,Salary,8350.11
1061,2024-04-10,3,Software,1619.18
1062,2024-04-10,5,Cloud Hosting,3249.4
1063,2024-04-10,4,Software,1581.27
1064,2024-04-10,4,Salary,13593.6
1065,2024-04-10,3,Marketing,2101.17
1066,2024-04-11,1,Travel,1067.94
1067,2024-04-11,1,Travel,367.34
1068,2024-04-11,2,Salary,5459.82
1069,2024-04-11,4,Cloud Hosting,4625.06
1070,2024-04-11,1,Marketing,4870.05
1071,2024-04-11,4,Office,414.32
1072,2024-04-12,3,Software,886.65
1073,2024-04-12,5,Salary,8728.08
1074,2024-04-12,1,Travel,881.51
1075,2024-04-12,1,Travel,3825.5
1076,2024-04-12,4,Salary,13660.32
1077,2024-04-12,3,Cloud Hosting,706.01
1078,2024-04-12,1,Software,1169.87
1079,2024-04-12,5,Cloud Hosting,3987.18
1080,2024-04-13,4,Marketing,3577.92
1081,2024-04-13,2,Software,2224.14
1082,2024-04-13,2,Travel,772.15
1083,2024-04-13,1,Software,775.69
1084,2024-04-13,1,Cloud Hosting,4769.65
1085,2024-04-13,4,Salary,13490.06
1086,2024-04-13,3,Office,245.53
1087,2024-04-13,2,Travel,1795.3
1088,2024-04-13,2,Salary,12116.52
1089,2024-04-13,1,Salary,14212.74
1090,2024-04-13,4,Travel,2863.22
1091,2024-04-13,4,Cloud Hosting,4880.41
1092,2024-04-13,5,Salary,5955.77
1093,2024-04-13,4,Marketing,1523.81
1094,2024-04-14,4,Salary,11624.44
1095,2024-04-14,2,Marketing,3041.73
1096,2024-04-14,4,Cloud Hosting,3593.41
1097,2024-04-14,3,Office,545.28
1098,2024-04-14,2,Cloud Hosting,651.03
1099,2024-04-14,2,Marketing,6459.56
1100,2024-04-14,1,Travel,790.56
1101,2024-04-14,4,Marketing,4262.39
1102,2024-04-14,1,Software,1654.18
1103,2024-04-14,4,Marketing,3158.15
1104,2024-04-14,1,Cloud Hosting,724.98
1105,2024-04-14,3,Office,1256.94
1106,2024-04-14,5,Office,156.46
1107,2024-04-14,2,Cloud Hosting,728.7
1108,2024-04-15,4,Cloud Hosting,2713.26
1109,2024-04-15,3,Office,464.23
1110,2024-04-15,1,Marketing,7664.68
1111,2024-04-15,5,Software,2269.43
1112,2024-04-15,1,Marketing,4234.3
1113,2024-04-15,1,Marketing,1083.7
1114,2024-04-15,2,Marketing,2386.93
1115,2024-04-15,3,Software,2090.23
1116,2024-04-16,5,Salary,10861.19
1117,2024-04-16,1,Salary,14971.61
1118,2024-04-16,4,Marketing,6665.09
1119,2024-04-16,3,Salary,6225.28
1120,2024-04-16,1,Software,587.17
1121,2024-04-16,4,Travel,3322.4
1122,2024-04-16,4,Software,185.5
1123,2024-04-16,4,Office,341.93
1124,2024-04-16,2,Marketing,2924.87
1125,2024-04-16,2,Software,200.48
1126,2024-04-16,5,Travel,1133.98
1127,2024-04-16,4,Cloud Hosting,2236.36
1128,2024-04-16,4,Travel,431.72
1129,2024-04-16,4,Cloud Hosting,945.01
1130,2024-04-16,5,Marketing,2744.03
1131,2024-04-17,4,Salary,12819.16
1132,2024-04-17,4,Cloud Hosting,2859.23
1133,2024-04-17,3,Software,2746.76
1134,2024-04-17,3,Travel,1675.85
1135,2024-04-17,1,Marketing,3232.14
1136,2024-04-17,1,Marketing,7270.35
1137,2024-04-17,1,Cloud Hosting,4100.67
1138,2024-04-17,5,Software,1136.56
1139,2024-04-17,2,Travel,3901.12
1140,2024-04-17,2,Salary,11568.64
1141,2024-04-17,5,Cloud Hosting,4136.54
1142,2024-04-17,1,Office,1169.67
1143,2024-04-17,5,Marketing,6925.54
1144,2024-04-18,2,Cloud Hosting,1127.67
1145,2024-04-18,3,Travel,3263.6
1146,2024-04-18,3,Office,1379.57
1147,2024-04-18,3,Salary,14475.59
1148,2024-04-18,2,Travel,2339.81
1149,2024-04-18,4,Marketing,4794.87
1150,2024-04-18,4,Marketing,1265.75
1151,2024-04-18,2,Salary,11016.63
1152,2024-04-18,5,Salary,9779.89
1153,2024-04-18,5,Cloud Hosting,1246.88
1154,2024-04-18,3,Marketing,6018.56
1155,2024-04-19,1,Salary,6477.12
1156,2024-04-19,2,Office,1184.11
1157,2024-04-19,3,Travel,3850.12
1158,2024-04-19,4,Cloud Hosting,3054.28
1159,2024-04-19,3,Cloud Hosting,1816.24
1160,2024-04-19,4,Marketing,6542.9
1161,2024-04-19,3,Software,605.19
1162,2024-04-19,5,Travel,3190.57
1163,2024-04-19,5,Marketing,6701.18
1164,2024-04-19,3,Software,2228.59
1165,2024-04-20,2,Marketing,6101.82
1166,2024-04-20,5,Office,648.24
1167,2024-04-20,1,Travel,891.91
1168,2024-04-20,5,Cloud Hosting,1338.21
1169,2024-04-20,1,Travel,3759.41
1170,2024-04-20,3,Marketing,6217.4
1171,2024-04-20,3,Marketing,7876.66
1172,2024-04-20,1,Marketing,6751.63
1173,2024-04-20,3,Office,725.28
1174,2024-04-21,2,Marketing,5852.23
1175,2024-04-21,3,Cloud Hosting,3998.99
1176,2024-04-21,1,Office,167.41
1177,2024-04-21,4,Software,2910.4
1178,2024-04-21,4,Software,2657.13
1179,2024-04-21,5,Cloud Hosting,2064.13
1180,2024-04-21,5,Software,1987.81
1181,2024-04-21,2,Office,327.72
1182,2024-04-21,1,Salary,7949.09
1183,2024-04-22,1,Cloud Hosting,648.74
1184,2024-04-22,4,Marketing,2126.33
1185,2024-04-22,5,Salary,14418.34
1186,2024-04-22,3,Salary,10940.31
1187,2024-04-22,4,Travel,2877.12
1188,2024-04-22,2,Software,1861.22
1189,2024-04-22,2,Software,255.31
1190,2024-04-22,2,Cloud Hosting,4879.67
1191,2024-04-22,5,Software,2193.91
1192,2024-04-22,5,Office,471.37
1193,2024-04-23,2,Cloud Hosting,750.8
1194,2024-04-23,5,Software,1694.02
1195,2024-04-23,2,Software,258.06
1196,2024-04-23,4,Salary,5876.28
1197,2024-04-23,5,Office,772.46
1198,2024-04-23,1,Salary,7069.53
1199,2024-04-23,3,Office,1467.88
1200,2024-04-23,1,Software,994.22
1201,2024-04-23,4,Software,1518.38
1202,2024-04-24,1,Cloud Hosting,3316.77
1203,2024-04-24,2,Software,1175.96
1204,2024-04-24,3,Software,641.09
1205,2024-04-24,3,Salary,9397.4
1206,2024-04-24,2,Cloud Hosting,4234.27
1207,2024-04-24,1,Travel,774.3
1208,2024-04-24,1,Office,219.99
1209,2024-04-24,5,Cloud Hosting,2245.74
1210,2024-04-24,2,Travel,2303.69
1211,2024-04-24,5,Software,1314.03
1212,2024-04-24,4,Travel,2376.31
1213,2024-04-24,4,Marketing,3091.96
1214,2024-04-24,1,Software,1556.09
1215,2024-04-24,5,Travel,2774.63
1216,2024-04-24,2,Travel,657.07
1217,2024-04-25,2,Marketing,7805.15
1218,2024-04-25,2,Marketing,1298.73
1219,2024-04-25,4,Salary,7019.19
1220,2024-04-25,2,Office,1267.75
1221,2024-04-25,3,Cloud Hosting,4580.78
1222,2024-04-25,1,Salary,8880.99
1223,2024-04-25,5,Software,1045.77
1224,2024-04-25,5,Cloud Hosting,2453.34
1225,2024-04-25,5,Salary,10875.76
1226,2024-04-25,1,Software,1301.88
1227,2024-04-25,5,Marketing,5115.54
1228,2024-04-25,1,Salary,10626.84
1229,2024-04-26,5,Cloud Hosting,4436.64
1230,2024-04-26,3,Software,1210.83
1231,2024-04-26,5,Software,1865.99
1232,2024-04-26,2,Salary,7754.14
1233,2024-04-26,5,Marketing,5260.59
1234,2024-04-26,4,Office,154.3
1235,2024-04-27,2,Office,169.01
1236,2024-04-27,3,Software,2701.39
1237,2024-04-27,3,Salary,13173.86
1238,2024-04-27,3,Cloud Hosting,1617.63
1239,2024-04-27,1,Software,2920.24
1240,2024-04-27,2,Marketing,3103.36
1241,2024-04-27,4,Office,1183.64
1242,2024-04-27,3,Cloud Hosting,3725.36
1243,2024-04-27,1,Travel,914.16
1244,2024-04-27,4,Marketing,6186.61
1245,2024-04-28,1,Cloud Hosting,2721.77
1246,2024-04-28,1,Marketing,3177.86
1247,2024-04-28,4,Travel,715.47
1248,2024-04-28,5,Travel,310.0
1249,2024-04-28,2,Marketing,6858.84
1250,2024-04-28,1,Marketing,4195.14
1251,2024-04-28,2,Cloud Hosting,1587.69
1252,2024-04-28,5,Software,1251.13
1253,2024-04-28,1,Salary,7419.38
1254,2024-04-28,5,Software,1393.7
1255,2024-04-28,5,Software,1698.87
1256,2024-04-28,2,Cloud Hosting,4236.97
1257,2024-04-28,1,Cloud Hosting,1639.83
1258,2024-04-29,2,Salary,13538.21
1259,2024-04-29,2,Marketing,5531.66
1260,2024-04-29,2,Office,476.72
1261,2024-04-29,5,Software,158.15
1262,2024-04-29,1,Office,763.74
1263,2024-04-29,2,Marketing,5207.99
1264,2024-04-29,2,Salary,7523.9
1265,2024-04-29,3,Cloud Hosting,2291.89
1266,2024-04-29,3,Software,1431.09
1267,2024-04-29,4,Marketing,3115.02
1268,2024-04-29,5,Travel,1709.18
1269,2024-04-30,5,Salary,14994.29
1270,2024-04-30,5,Cloud Hosting,3342.51
1271,2024-04-30,3,Travel,1334.21
1272,2024-04-30,4,Salary,5638.37
1273,2024-04-30,3,Cloud Hosting,4349.01
1274,2024-04-30,3,Cloud Hosting,1185.29
1275,2024-05-01,1,Marketing,6638.01
1276,2024-05-01,4,Travel,2710.02
1277,2024-05-01,2,Office,1109.8
1278,2024-05-01,4,Office,1496.46
1279,2024-05-01,4,Cloud Hosting,2201.61
1280,2024-05-01,1,Office,916.23
1281,2024-05-01,2,Travel,1504.03
1282,2024-05-01,2,Office,1060.85
1283,2024-05-01,4,Office,1369.14
1284,2024-05-01,3,Office,810.24
1285,2024-05-01,5,Marketing,2267.95
1286,2024-05-01,4,Salary,6279.44
1287,2024-05-01,5,Cloud Hosting,3885.72
1288,2024-05-02,3,Office,1016.21
1289,2024-05-02,3,Marketing,2563.3
1290,2024-05-02,4,Cloud Hosting,4004.03
1291,2024-05-02,3,Cloud Hosting,1524.63
1292,2024-05-02,4,Cloud Hosting,4300.71
1293,2024-05-02,1,Software,2612.54
1294,2024-05-02,5,Travel,3788.34
1295,2024-05-03,2,Software,1551.38
1296,2024-05-03,4,Office,841.77
1297,2024-05-03,1,Software,2625.46
1298,2024-05-03,2,Marketing,7946.43
1299,2024-05-03,4,Cloud Hosting,4939.8
1300,2024-05-03,2,Software,1017.51
1301,2024-05-04,4,Salary,8326.29
1302,2024-05-04,3,Marketing,5441.49
1303,2024-05-04,4,Salary,7735.28
1304,2024-05-04,5,Marketing,6351.39
1305,2024-05-04,1,Software,475.28
1306,2024-05-04,4,Software,1269.84
1307,2024-05-04,4,Software,113.54
1308,2024-05-05,3,Marketing,7650.48
1309,2024-05-05,5,Cloud Hosting,1195.71
1310,2024-05-05,1,Office,977.36
1311,2024-05-05,2,Marketing,5854.67
1312,2024-05-05,3,Cloud Hosting,905.97
1313,2024-05-05,5,Software,1807.14
1314,2024-05-05,1,Marketing,6766.91
1315,2024-05-05,3,Cloud Hosting,2442.85
1316,2024-05-05,5,Travel,2191.65
1317,2024-05-05,2,Software,1093.93
1318,2024-05-05,3,Software,2275.34
1319,2024-05-05,4,Marketing,1133.87
1320,2024-05-05,2,Marketing,2478.33
1321,2024-05-06,5,Travel,842.14
1322,2024-05-06,1,Cloud Hosting,2063.4
1323,2024-05-06,3,Office,1179.75
1324,2024-05-06,1,Travel,2456.91
1325,2024-05-06,1,Salary,11535.68
